AAPL,MSFT,AMZN,NVDA,GOOGL,XOM,UNH,JNJ,V,BRK.B
0.6238415260304544,0.6435243282339409,0.7820342179159501,0.746507820778159,0.5318613618574343,-0.1394523070059461,0.7006489653659412,0.32056984517213466,0.6556726292663827,0.4900394346915283
0.6245114639645892,0.6379303965962673,0.7830037962328484,0.7463992473885502,0.5323920362878632,-0.14006633274469368,0.6941639590252274,0.3225603313834658,0.6529089725754649,0.4934109908092345
0.6268130217632638,0.6461026252771476,0.7857990106864345,0.7479157288981862,0.5320014404639349,-0.14405681278782648,0.6953485142050071,0.3188747721195947,0.6522944729822927,0.49196984923700854
0.6240590084323426,0.6425677233295709,0.7835495523471898,0.7424066986967295,0.5311726896114172,-0.14315013863607762,0.6950554479509758,0.32343191731390497,0.6520918823366852,0.48742409342908993
0.6254140263430199,0.6449490621630556,0.784492411556909,0.7467774348344147,0.532529240615238,-0.138699714726192,0.6959046689658527,0.3229409475318628,0.6544033538406776,0.49242813363267346
0.6239833850440949,0.639547839922382,0.7863474670815213,0.7424835681825461,0.5362108367192203,-0.14879048577097978,0.6948867574994613,0.3245544911550421,0.6522082729963647,0.49672661210935376
0.624695475842672,0.6427129136946425,0.7833039353204527,0.7465466799829943,0.5335361097603083,-0.14105805999250992,0.6924388038130722,0.31882386115621525,0.6534504085571422,0.4887753811382912
0.6224977513238005,0.6392597864732708,0.7834364687853583,0.7440619562150156,0.5331503444301294,-0.1466584135667514,0.6937693931376037,0.32128780470087576,0.6510202415819138,0.49173469920420554
0.6225934250501425,0.6432283237452175,0.7812594372605534,0.7459276849265166,0.5366971051985896,-0.14013266305808542,0.6926235528722614,0.3254584196202688,0.6556280328971611,0.49102178051254597
0.6273075516926423,0.6421945626017691,0.7829210705740518,0.7436998417667786,0.5326879229857152,-0.14379592738541078,0.6918190365439005,0.3182970970567552,0.653119739917034,0.49213977860211183
0.6273695174206705,0.6447543951290857,0.7860016991774067,0.753027823961244,0.5347602448219996,-0.13541828496498703,0.6946460299174515,0.3212209080648081,0.6564326971122942,0.4931037075837516
0.6239504604903408,0.6411417870161188,0.7860235257373752,0.7481776215854821,0.5335639762103945,-0.1442883603843972,0.6859373153030155,0.32347063129719245,0.6550486805899886,0.4955368274063936
0.6264534399604467,0.6431586383296685,0.7836417597184636,0.7404840373070706,0.5342450949214412,-0.13828495199407426,0.6934770713114901,0.3242454843983056,0.6539596075971496,0.49278224329437115
0.6275690396893814,0.6423228369601641,0.7848704707653755,0.7453977353412505,0.5378198352629661,-0.14364989838793943,0.6926615834788363,0.31929567426530797,0.6599811117081475,0.49155191315552166
0.6266713888014409,0.6424932030400116,0.783706674184856,0.7487062843218676,0.5261251962187424,-0.13859447226175717,0.697355350539328,0.32075448353543834,0.6535339568119369,0.495497145089742
0.6233277862833722,0.6397967874873698,0.7812008777399845,0.7466617282924181,0.5304560585953105,-0.14642071295446887,0.6936995302147551,0.320660004867846,0.6554438392715191,0.4954288568789739
0.6215645435231112,0.644343680414014,0.780964553677949,0.7466910730620565,0.5342337772535707,-0.1435790073094742,0.694836775869433,0.3220441602194695,0.6520884162514954,0.49401572200660865
0.6248159624629078,0.6425577859804699,0.780777873467311,0.7440138373080388,0.533019043477819,-0.14023171786698518,0.6918066488871386,0.320349225113018,0.6562550188831747,0.4929310321638855
0.6242272844420007,0.6417249748454134,0.7824145286502756,0.7515346046206369,0.5399059778924065,-0.1420548298848272,0.6935519688180309,0.3214277981064637,0.6572729302390792,0.49472591217569906
0.6258396720208688,0.6426865570902767,0.7818187194606251,0.7508002250686467,0.5388580553742814,-0.1458426963163372,0.6956516162570341,0.3233827445182897,0.6532639048954524,0.4920854288751679
0.6265333984882518,0.6417936144799357,0.7776772058198722,0.7399932737506769,0.5349340538656324,-0.13774591615331777,0.6967928003931463,0.32237404334617303,0.6571072448315705,0.49149360284571597
0.6224697662028287,0.643574302670913,0.7815106404550753,0.7444350704076877,0.53184306309807,-0.14217157808687658,0.691222273305983,0.32425819686562535,0.6558093693294634,0.49453254680191583
0.6232054469474736,0.6437388305056211,0.7862087775518983,0.7438601831926218,0.5311732410104008,-0.14753015541124384,0.6938201715150102,0.3267560257025819,0.6523330924270705,0.4912102307338458
0.6260730066968312,0.6420894097798004,0.7844819740949096,0.7453216286837868,0.536126842264814,-0.1423872447476246,0.6979466614134691,0.320769706352076,0.652447023124671,0.49189525021160463
0.6259196463675671,0.6417660106180694,0.7866470955333723,0.7456912036574167,0.5355001604302912,-0.14169238197708514,0.6912398107316279,0.3224280327282493,0.6503630321387893,0.4959193692258923
0.622334956225831,0.6439132137023577,0.7801539556074636,0.7448635528792105,0.5364770863389401,-0.1387244074278898,0.689853148700715,0.3227733802971366,0.6558231489893985,0.49114423890781783
0.6233260570144401,0.6440129181633926,0.7805118468730726,0.747622521388471,0.5320442028610971,-0.14397508228874603,0.6949038879518347,0.3265347601677454,0.657929339839937,0.4933840421208582
0.6216576136863297,0.6396184738740914,0.784822252559279,0.7465699784377317,0.5336812234880155,-0.1426581059784354,0.690528820963789,0.3212400086131307,0.6514742954124633,0.49666233587023856
0.6236631995651792,0.6373225681219246,0.786329630732513,0.7474452811035562,0.5341956550834188,-0.1410651531542078,0.6913220041763504,0.32401898687693037,0.6540720860240012,0.49258730486996183
0.6268772076388779,0.6403372323170892,0.7818729907859687,0.7441101018052021,0.5314411187871356,-0.1441185841850713,0.6904269411202061,0.32531223329742087,0.65693728103042,0.4931153123304392
0.6227421500004416,0.6405962400040155,0.781874942284065,0.7444921245317336,0.5322055014463254,-0.1429175996991664,0.6954121389443868,0.32232557546916446,0.6547521774379454,0.4934888762400137
0.6240056482451454,0.6414251307577655,0.7823144104742641,0.7483399214734109,0.5359691087904105,-0.14246135025292242,0.6881152522508497,0.32201519043053534,0.6568506892160796,0.4945014187303237
0.6241424813827534,0.6446627218092542,0.7838828083165096,0.7445872878456707,0.5315999052925536,-0.14393827178662588,0.6939346876633777,0.3231734352539889,0.6579863703185739,0.489874682524351
0.624786186089739,0.6453516065159518,0.784826215362604,0.7472890233848847,0.5341156207008472,-0.1409568381131518,0.6929434700339558,0.31893543693435733,0.6537207954819985,0.4937135352027579
0.6260846532785875,0.6432473084686284,0.7789509531156263,0.7430579247778955,0.5390990722721526,-0.14715788492998577,0.6935962868621874,0.3182068863635722,0.6567172338448029,0.4930058725900984
0.6276859337082723,0.6357800282651246,0.782291028957047,0.747712727689727,0.5315159984992214,-0.14068630220501538,0.6951557723974829,0.3259451924860852,0.6571579148646327,0.4920130624175432
0.6219071224765657,0.6391644324492168,0.7817071130218634,0.7423681627907159,0.5347668668889871,-0.1423732525878554,0.69306171272568,0.32288766796423757,0.6583096042784484,0.49346127968674236
0.6220227847134375,0.6455506783364787,0.7810235373170028,0.7411738281916757,0.5370054979481149,-0.1435781125686774,0.6941655738125935,0.3196261545563893,0.6540300344484147,0.49213621551924286
0.6241852664916205,0.6437308038424859,0.7829475351347704,0.7436077820347107,0.5320906779797726,-0.1471570954329527,0.6936604106134386,0.32162728919225053,0.6538841885882084,0.4907504012708411
0.6242950106267554,0.6429653371337057,0.7871572365698722,0.7478324071907304,0.5360525030654247,-0.14393153033276898,0.6915735441423089,0.3233804949168199,0.6524924266557826,0.4890059648401842
0.6276937222514004,0.6382727828617641,0.7806290120733197,0.7442149911766068,0.5288759247342674,-0.13859932157420876,0.6912031914827013,0.32083847362649615,0.6504727498815002,0.4942802167134553
0.6200918483212721,0.6447677818976377,0.7857667428013068,0.7522346229553263,0.5382274422702228,-0.13995395851373463,0.6942293518742473,0.3168136645428932,0.6514257033389799,0.49288326145740935
0.620017278245329,0.6459720316852134,0.7817249806145833,0.7482609108852438,0.535101601344888,-0.14436063416009848,0.6905540791908067,0.32537734891026443,0.6555469661102348,0.49734754235110495
0.6223174381401541,0.6433917436184556,0.7832465011997883,0.7457309152120939,0.5373807152407517,-0.13966455443016873,0.6933095205420331,0.31969654205406683,0.6531387745440592,0.4918580289214366
0.6241349488472371,0.64021441426387,0.7794740854182073,0.7449714234053901,0.5392771234558466,-0.1411113042791311,0.6989498929781599,0.3206581115728155,0.6540084764441604,0.4922518489049505
0.6290081065313152,0.6446228981009384,0.7835122049712113,0.7427175700295918,0.5350984459019285,-0.1422958420123227,0.6922589629400004,0.3260702344439256,0.6554010456635595,0.4897360174007332
0.6229512450548335,0.6431901894532615,0.7823556268553105,0.7455013513969256,0.5329522940297944,-0.14263509022354076,0.693980495687185,0.32301592513934674,0.6542827736572591,0.4917706173030043
0.6252010086123637,0.644716378849474,0.779816244387446,0.7437486375851533,0.5343871170158626,-0.14215014746629914,0.6956882232514158,0.3204756788539117,0.6500212128460631,0.4949584703936957
0.6310681399172826,0.6455007827743875,0.7823755517535051,0.747708141469381,0.532376554881449,-0.143573542983975,0.6945440039794567,0.3218576467071716,0.6548609291130596,0.4915286371019343
0.623846472901351,0.6442490571467088,0.7800061091982219,0.7422837050327846,0.5345275211327525,-0.14152732990751818,0.6919970586264419,0.3233520558512514,0.6522587771269305,0.4908572067339894
0.6260102076597911,0.6457723168222576,0.7841643575634469,0.7485652162317331,0.5360464066957028,-0.14236893819197818,0.6915822574315121,0.3187342231148506,0.6527635377021752,0.48979705799272527
0.6239747148593962,0.6416476491526778,0.7843271648584592,0.7481040668972996,0.5351219838488603,-0.13652175610408068,0.6939929599664072,0.32225043356963545,0.6487106382568268,0.4929659424337656
0.62477972998696,0.6429786132136159,0.784269055111001,0.7463172801173449,0.5362871418827455,-0.14793599180461756,0.6933724306674268,0.32004416079566117,0.6571175500244723,0.4927685821998238
0.6238007937876937,0.6421244329690161,0.7801979118239675,0.7461731704303627,0.5369375586554981,-0.14456991618077142,0.6943683984584819,0.32110037592757124,0.6591254507956505,0.4901405908154128
0.6260159866924434,0.6372633381875165,0.7848771374098793,0.7470103830584779,0.5340648606361333,-0.14277945068201425,0.6941045950122662,0.32308493847591363,0.6543201638234086,0.4941330758793574
0.624185715754565,0.6449296904266352,0.7832268182767368,0.7439318218797161,0.5359345350517423,-0.1413955640427994,0.6912421182634467,0.32418185952220185,0.650790840550387,0.49460065925225183
0.6224517720186977,0.6409303039831229,0.7792936793376841,0.7467963706860558,0.5328642416058282,-0.1399570546359694,0.6955265896178177,0.32376974704003875,0.6532840467723167,0.49002731672053207
0.6268685583311406,0.6402156746178364,0.784211966931954,0.7484079112404035,0.5293952509175831,-0.14090728530889748,0.6961006570823605,0.32531386323077244,0.6518707956493942,0.49193652936045
0.6275114699423117,0.6399819972029606,0.7837301586165065,0.7449371083107514,0.534091552002063,-0.13933974063866725,0.6950821945319234,0.3226075015496601,0.6588392718295044,0.4934296126474453
0.6278098964745421,0.641389242032894,0.7855289140916276,0.7410223104829972,0.5366560789227416,-0.1407266444861951,0.6912961343908489,0.3197623926273931,0.6557576955004416,0.4875781338096347
0.6241777283582115,0.6466785472948032,0.7791454571661269,0.7455235143930639,0.5384690659784497,-0.13752769139263585,0.6902699516855183,0.32542758117086035,0.6539644209785809,0.4952182129890475
0.6273476443112349,0.6431112197263135,0.7867416564258932,0.745599659378065,0.5362661815337727,-0.14148366804164494,0.6953824418302456,0.3244419500025973,0.6534571895652462,0.4948854572501683
0.624164168647345,0.6386396338430178,0.781497548053503,0.7445315417158932,0.5316467780974934,-0.14656734929262014,0.6883239346573856,0.32220856166607736,0.6544071043662298,0.4937011924719048
0.6271917805016641,0.6432268478665378,0.7840013324320696,0.7464939317086464,0.5400071582061668,-0.14370670832335014,0.6932362850667432,0.32294252074323254,0.6559831361470556,0.4911323044387473
0.6246686174845957,0.6440787342224381,0.7811337995141706,0.7428342199168491,0.5328080440355005,-0.14426211723731205,0.6912923412583564,0.3253794150561158,0.6520768152290117,0.49338804961399796
0.6212898744272856,0.645948692153372,0.7852098275126203,0.7409420481115795,0.5333281227237487,-0.14245423918562497,0.689975710926112,0.32387285523636467,0.6573270587458173,0.48959291148037176
0.6217598028745852,0.6447118257807201,0.7831679836438454,0.7424391382520951,0.5338341639461699,-0.14514002464966036,0.6953505227253782,0.32374305980126566,0.6556609806321777,0.49097674455958473
0.6239419989361666,0.6408514719124552,0.7867555678051689,0.7440745777870643,0.5417837933994945,-0.14122108485351406,0.6983105070327684,0.32537661948355123,0.6568264870757883,0.49013970490776754
0.6253594084448493,0.6471125746145445,0.784379440099318,0.7485791257384082,0.5375164008141367,-0.1452864496475644,0.6901439403195635,0.32181153492848286,0.6532252105475044,0.4948749845617901
0.6257438326526369,0.6422844866317985,0.781720224603108,0.7483903764244608,0.5333981163695347,-0.14020997701053997,0.6902937118332223,0.32527918079283313,0.6570647018313808,0.4920998362488464
0.624746235271353,0.642204885721023,0.7868610866459431,0.7449293887603952,0.5354623532925481,-0.13914668516914663,0.6909797695382175,0.323001547833264,0.6524524576747502,0.4922013800568768
0.6217635156746175,0.6408822434382844,0.782684291672387,0.7414130696040951,0.5325389174394549,-0.13784788051769525,0.6951436216091753,0.32089001903674413,0.6553724172037656,0.49119636102399594
0.6227709463103851,0.6399907482924517,0.786021566481622,0.7472971558679665,0.5356041025031324,-0.13955685706146453,0.6911064142860476,0.3258647578115515,0.6583129722665745,0.4960902986897688
0.629332290195524,0.6435232751303943,0.7783629875009308,0.7478036616147016,0.5365169104082194,-0.1466360251314075,0.6939715845472901,0.3254107465330948,0.6518000038395239,0.4910654824799387
0.6224140967857034,0.6400055208376272,0.7863959333081877,0.7435012452142296,0.5351032975900869,-0.1442986113647893,0.6892088557196377,0.32242293464148547,0.6549074107668742,0.4891934211761155
0.6243387323962774,0.6409867896861583,0.7792286892617089,0.7443978503387398,0.5314359249338948,-0.14189472833578826,0.6929548875482321,0.3244294912177198,0.6503144586209434,0.48937120031742476
0.6231027153270534,0.646582231416895,0.7858679224495373,0.744267931463499,0.5355094333403261,-0.1431170801881405,0.6954659001454033,0.325481842122374,0.6494241921955317,0.4934653667772492
0.6229424247001137,0.6430615593423841,0.7828164478758287,0.7427686265177016,0.5339004793937878,-0.1465408522675145,0.6948144254316683,0.3244084117521564,0.6584599257905072,0.4927726578919411
0.6262978571451617,0.6423836496030392,0.7851770015236911,0.7439708130696853,0.533885592979982,-0.14304427269762918,0.6926295838879748,0.3242125572984101,0.6561286293292963,0.4923744874575812
0.6229216736635337,0.6439420883865966,0.7833880411391574,0.7420620903496284,0.5327167607812187,-0.1425053135540758,0.692958421518441,0.32346895902616946,0.6535661441187764,0.4899015224297641
0.6235090255516443,0.637011403944302,0.7814856849004793,0.7459414288574183,0.5349898351830283,-0.14163597310670897,0.6896150077484257,0.319681731920543,0.6543228111043219,0.491832931048097
0.6208122710900921,0.6450259008608561,0.7878641718508338,0.7518689302904729,0.5321627645923692,-0.14276465044850759,0.6928008379493825,0.32128074171033283,0.6552069228369677,0.49133064402225424
0.6205820465633263,0.642563565855773,0.7816095603263096,0.745974583369743,0.5375208797544618,-0.1399774484088573,0.6911981574274378,0.3189688361002227,0.6553099689506184,0.4907662309488518
0.6243254580715357,0.6407621196296956,0.7831630161058831,0.7446769719579307,0.536362074909004,-0.1363585723166066,0.695072918661517,0.3214667647926563,0.651265658442113,0.49139051640849124
0.6271217886651654,0.6429323774290715,0.7830176836463029,0.7440406283699735,0.5362926985908362,-0.14336592446514929,0.6960469814588806,0.3256499941877768,0.6537367865439184,0.4935769409885316
0.6256207356490957,0.6436808885165886,0.7857939829230678,0.7465239319159436,0.5313227943285765,-0.13989176796409555,0.6911582982065315,0.3241517575897356,0.6472645582967166,0.4884735961191616
0.6266671403133655,0.6422579034948889,0.7845742668305812,0.7497063054671262,0.5357318655489793,-0.13903728863577536,0.6935328133988264,0.3186213844199049,0.6564797456719408,0.4917341359588477
0.6262359503811126,0.6411905094872588,0.7841781247661276,0.7412662084598668,0.5342245538078136,-0.1417420214373185,0.6958007916583387,0.3242638699319732,0.6539356001713333,0.4897744511447108
0.6227721729522273,0.6465983019110794,0.7849174907428017,0.7408134281650671,0.533291831049251,-0.14601965483778903,0.6921578459837274,0.32132006023018084,0.6562848977278489,0.49234262917583155
0.6224843007516231,0.6414000853089471,0.7872162043273275,0.747070559467377,0.5330552069227027,-0.14394793548519538,0.6943771669503819,0.31757772056057676,0.6518593963473459,0.4905752346856086
0.621395911568636,0.6424276843636317,0.78409292058503,0.7437030697726428,0.5316885170240637,-0.13625827479098993,0.6942905838001595,0.32589765700876294,0.653353989270853,0.48976184107837767
0.6235975103471495,0.6407658618840988,0.7809474350153788,0.7459801007860464,0.5257805695157551,-0.1441145553298888,0.6934035346887523,0.32149775951847065,0.656094900159494,0.48482339449476997
0.6234604858530638,0.6395716927121616,0.7825479750416519,0.7454806659616537,0.5366527181077774,-0.14160664461565103,0.6962423995014385,0.3226314330902579,0.6514520863284642,0.4866831215496117
0.6257402325927233,0.6437908324745896,0.7755359660512342,0.7409353375669694,0.5348203748203192,-0.13937427797125493,0.6926242451398864,0.3221842733573244,0.65599692127997,0.4945338931289596
0.6240482404452153,0.6378457820674669,0.7829689016564122,0.7474789292369448,0.5293817748207288,-0.14137188021027575,0.6904930702097516,0.32278217190444863,0.6538755765014572,0.49380288728415234
0.6248856341214328,0.6465266025429751,0.7864001743767758,0.7448216571334145,0.5380048376816181,-0.14300615953423756,0.6901397372949922,0.31975444846641404,0.6512954073103344,0.4907056845906167
0.6232794534954657,0.6394758933884434,0.7832785439391742,0.7472495859656263,0.5345533576837201,-0.14589174277835434,0.6917233256337545,0.32432128607790867,0.6568894576745191,0.4909878505178371
0.625472626611755,0.642624264973059,0.7820051299890151,0.7445834660309996,0.5360895220903443,-0.14143199850222055,0.6946443298026477,0.3196880687070533,0.6580345684713782,0.488215769232403
0.6282416086151226,0.64335065001139,0.7820529011418229,0.7462999304222122,0.5362637200065885,-0.1422049486490761,0.6954283510741722,0.32012167223738675,0.653787440409063,0.49104218548288436
0.6278239643332699,0.6440457885914389,0.7857051729279069,0.7460931908964328,0.5366789422367614,-0.14027444027133784,0.6951176725806129,0.3211228994063136,0.6566349952016245,0.4898672365864246
0.625158074913694,0.6428282810535543,0.7828318330450946,0.7431533049660497,0.5375320376365773,-0.1399296923012377,0.6906107534936435,0.31885948021225474,0.6530185155605387,0.49716654825689083
0.6239294988833686,0.6400842670324693,0.7802548786822449,0.7437363932558398,0.5298521378864578,-0.1446959190444451,0.6954986698491177,0.3211811212372954,0.6518310361717039,0.48494173620751185
0.6224197458761771,0.6432111341142934,0.781492218269342,0.7442654854628099,0.5327492992984715,-0.14172002651765617,0.6909921981492004,0.3245901309208848,0.6549523279936732,0.49368475097471004
0.6199773897008638,0.6413924502679648,0.7844148661809931,0.7416602921956783,0.5314441355720753,-0.13883304228306736,0.6866068384334058,0.3183157725508499,0.6540762417246694,0.4893373400681318
0.6222168766301217,0.6393328915057053,0.7813577744325129,0.743084279078083,0.5341524278822666,-0.1452946626100183,0.6925128466890936,0.32310140423866535,0.6526647134917857,0.49298921969778753
0.6265276996395773,0.6436086989775053,0.7844389162285765,0.7440866860712378,0.5376197552212789,-0.14080806505182733,0.6948928711968841,0.3237673049835381,0.6553987101520012,0.4961880554002077
0.6255363968732767,0.6407764890904735,0.7865109536066975,0.7465073449913668,0.5300390032570621,-0.14299620079033426,0.6914164207223463,0.32137318826363276,0.6587272783641616,0.49481597477817074
0.6235219518223132,0.6463709641466149,0.7852875138141527,0.7402727312384473,0.5325981720660186,-0.1397125224799353,0.692513655455389,0.32675370050210056,0.6492857719944569,0.49277797072691176
0.6234204302499291,0.6431953606619891,0.7861804636326114,0.7440671908665931,0.5332596893501335,-0.13953002758117142,0.6922858731747669,0.32157448171122943,0.6550137105125267,0.49341932952231765
0.6272043709139457,0.6428024660227555,0.7847585926040277,0.7458273669747442,0.5382627000218583,-0.14163571580598155,0.6921488404672953,0.32544336954018566,0.6494224245300148,0.4949086601772658
0.6248185371213077,0.6378727578151976,0.7819813254036778,0.7475074335334426,0.538651152510194,-0.14280443145091493,0.6939166746434802,0.31793094579468056,0.6559513253768874,0.4949445049706265
0.6263109207810853,0.6387211316779839,0.7837994071220478,0.7470388238169224,0.5356370585192457,-0.139630454075169,0.688928194788932,0.32498883911375237,0.652818738608026,0.4910733076758727
0.6226554601899968,0.643571973883876,0.7822421953151036,0.7396316033400895,0.531374552138342,-0.14159995396837435,0.6976115465518986,0.3199877481007324,0.6538588369453707,0.492147577390422
